X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-6.000000e-03,2.000000e-05,
0,1.312500e+00,1.250000e+00,
1,1.500000e+00,1.625000e+00,
2,1.500000e+00,1.562500e+00,
3,1.312500e+00,1.312500e+00,
4,1.312500e+00,1.312500e+00,
5,1.562500e+00,1.687500e+00,
6,1.375000e+00,1.312500e+00,
7,1.562500e+00,1.687500e+00,
8,1.375000e+00,1.312500e+00,
9,1.625000e+00,1.750000e+00,
10,1.437500e+00,1.625000e+00,
11,1.625000e+00,1.375000e+00,
12,1.625000e+00,1.375000e+00,
13,1.437500e+00,1.750000e+00,
14,1.687500e+00,1.375000e+00,
15,1.437500e+00,1.750000e+00,
16,1.500000e+00,1.437500e+00,
17,1.687500e+00,1.812500e+00,
18,1.687500e+00,1.687500e+00,
19,1.500000e+00,1.437500e+00,
20,1.500000e+00,1.812500e+00,
21,1.750000e+00,1.437500e+00,
22,1.750000e+00,1.500000e+00,
23,1.562500e+00,1.812500e+00,
24,1.562500e+00,1.437500e+00,
25,1.812500e+00,1.875000e+00,
26,1.625000e+00,1.500000e+00,
27,1.812500e+00,1.875000e+00,
28,1.812500e+00,1.375000e+00,
29,1.562500e+00,1.875000e+00,
30,1.875000e+00,1.437500e+00,
31,1.625000e+00,1.875000e+00,
32,1.687500e+00,1.500000e+00,
33,1.875000e+00,1.937500e+00,
34,1.875000e+00,1.812500e+00,
35,1.687500e+00,1.562500e+00,
36,1.937500e+00,1.437500e+00,
37,1.687500e+00,1.937500e+00,
38,1.750000e+00,1.812500e+00,
39,1.937500e+00,1.562500e+00,
40,1.937500e+00,1.937500e+00,
41,1.750000e+00,1.500000e+00,
42,1.812500e+00,1.562500e+00,
43,1.937500e+00,1.937500e+00,
44,1.812500e+00,1.562500e+00,
45,2.000000e+00,1.937500e+00,
46,2.000000e+00,1.500000e+00,
47,1.812500e+00,1.937500e+00,
48,2.062500e+00,1.500000e+00,
49,1.812500e+00,2.000000e+00,
50,1.875000e+00,1.812500e+00,
51,2.062500e+00,1.562500e+00,
52,2.062500e+00,1.562500e+00,
53,1.875000e+00,2.000000e+00,
54,1.937500e+00,1.562500e+00,
55,2.125000e+00,1.875000e+00,
56,1.937500e+00,1.562500e+00,
57,2.125000e+00,1.875000e+00,
58,2.125000e+00,1.875000e+00,
59,1.937500e+00,1.562500e+00,
60,2.187500e+00,1.562500e+00,
61,1.937500e+00,2.000000e+00,
62,2.000000e+00,1.875000e+00,
63,2.187500e+00,1.562500e+00,
64,2.187500e+00,1.562500e+00,
65,2.000000e+00,2.000000e+00,
66,2.062500e+00,1.875000e+00,
67,2.250000e+00,1.625000e+00,
68,2.062500e+00,1.562500e+00,
69,2.250000e+00,2.000000e+00,
70,2.062500e+00,1.562500e+00,
71,2.312500e+00,2.062500e+00,
72,2.125000e+00,1.875000e+00,
73,2.312500e+00,1.625000e+00,
74,2.125000e+00,1.875000e+00,
75,2.312500e+00,1.625000e+00,
76,2.312500e+00,1.625000e+00,
77,2.125000e+00,1.937500e+00,
78,2.187500e+00,1.625000e+00,
79,2.375000e+00,1.937500e+00,
80,2.187500e+00,1.625000e+00,
81,2.375000e+00,1.937500e+00,
82,2.437500e+00,1.625000e+00,
83,2.187500e+00,1.937500e+00,
84,2.437500e+00,1.500000e+00,
85,2.187500e+00,2.000000e+00,
86,2.437500e+00,1.875000e+00,
87,2.250000e+00,1.625000e+00,
88,2.500000e+00,1.625000e+00,
89,2.250000e+00,2.000000e+00,
90,2.312500e+00,1.875000e+00,
91,2.500000e+00,1.625000e+00,
92,2.500000e+00,1.875000e+00,
93,2.312500e+00,1.625000e+00,
94,2.375000e+00,1.875000e+00,
95,2.562500e+00,1.625000e+00,
96,2.375000e+00,1.875000e+00,
97,2.562500e+00,1.625000e+00,
98,2.437500e+00,1.687500e+00,
99,2.562500e+00,1.875000e+00,
100,2.437500e+00,1.875000e+00,
101,2.625000e+00,1.625000e+00,
102,2.437500e+00,1.687500e+00,
103,2.625000e+00,1.875000e+00,
104,2.687500e+00,1.625000e+00,
105,2.437500e+00,2.000000e+00,
106,2.625000e+00,1.687500e+00,
107,2.500000e+00,1.875000e+00,
108,2.500000e+00,1.875000e+00,
109,2.687500e+00,1.687500e+00,
110,2.687500e+00,1.625000e+00,
111,2.500000e+00,2.000000e+00,
112,2.562500e+00,1.937500e+00,
113,2.750000e+00,1.625000e+00,
114,2.562500e+00,1.937500e+00,
115,2.750000e+00,1.625000e+00,
116,2.750000e+00,1.562500e+00,
117,2.562500e+00,2.062500e+00,
118,2.625000e+00,1.937500e+00,
119,2.812500e+00,1.625000e+00,
120,2.625000e+00,1.625000e+00,
121,2.875000e+00,2.000000e+00,
122,2.812500e+00,1.937500e+00,
123,2.625000e+00,1.625000e+00,
124,2.687500e+00,1.625000e+00,
125,2.875000e+00,2.062500e+00,
126,2.687500e+00,1.937500e+00,
127,2.875000e+00,1.625000e+00,
128,2.875000e+00,1.937500e+00,
129,2.687500e+00,1.625000e+00,
130,2.687500e+00,1.625000e+00,
131,2.937500e+00,2.062500e+00,
132,2.750000e+00,1.937500e+00,
133,2.937500e+00,1.625000e+00,
134,2.937500e+00,1.937500e+00,
135,2.750000e+00,1.687500e+00,
136,2.812500e+00,1.937500e+00,
137,3.000000e+00,1.625000e+00,
138,2.812500e+00,1.937500e+00,
139,3.000000e+00,1.625000e+00,
140,3.000000e+00,1.625000e+00,
141,2.812500e+00,2.000000e+00,
142,2.875000e+00,1.687500e+00,
143,3.062500e+00,1.937500e+00,
144,2.875000e+00,1.937500e+00,
145,3.062500e+00,1.625000e+00,
146,2.875000e+00,1.625000e+00,
147,3.125000e+00,2.062500e+00,
148,2.937500e+00,2.000000e+00,
149,3.125000e+00,1.625000e+00,
150,2.937500e+00,1.937500e+00,
151,3.125000e+00,1.625000e+00,
152,3.125000e+00,1.687500e+00,
153,2.937500e+00,1.937500e+00,
154,3.000000e+00,2.000000e+00,
155,3.187500e+00,1.625000e+00,
156,3.000000e+00,1.687500e+00,
157,3.187500e+00,2.000000e+00,
158,3.062500e+00,1.937500e+00,
159,3.250000e+00,1.687500e+00,
160,3.062500e+00,1.687500e+00,
161,3.250000e+00,1.937500e+00,
162,3.062500e+00,1.625000e+00,
163,3.250000e+00,2.062500e+00,
164,3.125000e+00,1.937500e+00,
165,3.250000e+00,1.625000e+00,
166,3.125000e+00,1.625000e+00,
167,3.312500e+00,2.000000e+00,
168,3.125000e+00,1.937500e+00,
169,3.312500e+00,1.687500e+00,
170,3.187500e+00,1.937500e+00,
171,3.375000e+00,1.687500e+00,
172,3.187500e+00,1.937500e+00,
173,3.375000e+00,1.687500e+00,
174,3.187500e+00,1.937500e+00,
175,3.375000e+00,1.687500e+00,
176,3.187500e+00,1.625000e+00,
177,3.437500e+00,2.000000e+00,
178,3.250000e+00,1.937500e+00,
179,3.437500e+00,1.625000e+00,
180,3.437500e+00,1.937500e+00,
181,3.250000e+00,1.687500e+00,
182,3.250000e+00,1.687500e+00,
183,3.500000e+00,2.000000e+00,
184,3.312500e+00,1.687500e+00,
185,3.500000e+00,2.000000e+00,
186,3.312500e+00,1.625000e+00,
187,3.500000e+00,2.062500e+00,
188,3.375000e+00,1.687500e+00,
189,3.562500e+00,2.000000e+00,
190,3.375000e+00,1.687500e+00,
191,3.562500e+00,1.937500e+00,
192,3.562500e+00,1.937500e+00,
193,3.375000e+00,1.687500e+00,
194,3.437500e+00,1.687500e+00,
195,3.625000e+00,2.000000e+00,
196,3.437500e+00,1.937500e+00,
197,3.625000e+00,1.687500e+00,
198,3.437500e+00,2.000000e+00,
199,3.625000e+00,1.687500e+00,
200,3.437500e+00,1.625000e+00,
201,3.687500e+00,2.000000e+00,
202,3.687500e+00,1.625000e+00,
203,3.437500e+00,2.062500e+00,
204,3.500000e+00,2.000000e+00,
205,3.750000e+00,1.687500e+00,
206,3.812500e+00,1.562500e+00,
207,3.500000e+00,2.125000e+00,
208,3.562500e+00,1.937500e+00,
209,3.750000e+00,1.687500e+00,
210,3.750000e+00,2.000000e+00,
211,3.562500e+00,1.687500e+00,
212,3.625000e+00,1.687500e+00,
213,3.812500e+00,2.000000e+00,
214,3.625000e+00,1.937500e+00,
215,3.812500e+00,1.687500e+00,
216,3.625000e+00,1.687500e+00,
217,3.875000e+00,2.000000e+00,
218,3.625000e+00,2.000000e+00,
219,3.875000e+00,1.687500e+00,
220,3.687500e+00,1.937500e+00,
221,3.875000e+00,1.687500e+00,
222,3.687500e+00,1.625000e+00,
223,3.937500e+00,2.125000e+00,
224,3.750000e+00,1.687500e+00,
225,3.937500e+00,2.000000e+00,
226,3.750000e+00,1.625000e+00,
227,3.937500e+00,2.125000e+00,
228,3.750000e+00,1.687500e+00,
229,4.000000e+00,2.000000e+00,
230,3.812500e+00,1.687500e+00,
231,4.000000e+00,2.125000e+00,
232,3.812500e+00,1.687500e+00,
233,4.000000e+00,2.062500e+00,
234,4.000000e+00,2.000000e+00,
235,3.812500e+00,1.687500e+00,
236,3.875000e+00,1.937500e+00,
237,4.062500e+00,1.687500e+00,
238,3.875000e+00,2.000000e+00,
239,4.062500e+00,1.687500e+00,
240,3.875000e+00,1.687500e+00,
241,4.125000e+00,2.000000e+00,
242,4.062500e+00,1.687500e+00,
243,3.875000e+00,2.000000e+00,
244,3.937500e+00,2.000000e+00,
245,4.125000e+00,1.687500e+00,
246,3.937500e+00,1.625000e+00,
247,4.187500e+00,2.062500e+00,
248,4.000000e+00,2.000000e+00,
249,4.187500e+00,1.687500e+00,
250,4.000000e+00,1.687500e+00,
251,4.187500e+00,2.000000e+00,
252,4.000000e+00,1.687500e+00,
253,4.250000e+00,2.000000e+00,
254,4.187500e+00,1.937500e+00,
255,4.062500e+00,1.687500e+00,
256,4.062500e+00,1.687500e+00,
257,4.250000e+00,2.000000e+00,
258,4.062500e+00,2.000000e+00,
259,4.250000e+00,1.687500e+00,
260,4.125000e+00,1.937500e+00,
261,4.312500e+00,1.687500e+00,
262,4.125000e+00,1.687500e+00,
263,4.312500e+00,2.125000e+00,
264,4.125000e+00,1.687500e+00,
265,4.375000e+00,2.000000e+00,
266,4.187500e+00,1.937500e+00,
267,4.375000e+00,1.687500e+00,
268,4.187500e+00,2.000000e+00,
269,4.375000e+00,1.687500e+00,
270,4.187500e+00,1.937500e+00,
271,4.375000e+00,1.750000e+00,
272,4.250000e+00,1.750000e+00,
273,4.437500e+00,2.000000e+00,
274,4.250000e+00,1.687500e+00,
275,4.437500e+00,2.000000e+00,
276,4.437500e+00,1.937500e+00,
277,4.250000e+00,1.750000e+00,
278,4.312500e+00,2.000000e+00,
279,4.500000e+00,1.687500e+00,
280,4.500000e+00,1.750000e+00,
281,4.312500e+00,2.000000e+00,
282,4.500000e+00,1.687500e+00,
283,4.312500e+00,2.000000e+00,
284,4.375000e+00,1.687500e+00,
285,4.562500e+00,2.062500e+00,
286,4.375000e+00,1.687500e+00,
287,4.625000e+00,2.062500e+00,
288,4.375000e+00,1.937500e+00,
289,4.625000e+00,1.687500e+00,
290,4.375000e+00,1.687500e+00,
291,4.625000e+00,2.062500e+00,
292,4.625000e+00,1.625000e+00,
293,4.375000e+00,2.125000e+00,
294,4.437500e+00,1.687500e+00,
295,4.687500e+00,2.125000e+00,
296,4.500000e+00,2.000000e+00,
297,4.687500e+00,1.687500e+00,
298,4.500000e+00,1.687500e+00,
299,4.687500e+00,2.062500e+00,
